"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id","rankA1","rankB1","rankC1"
1021,23.9787879059735,120.683089461627,"2023-01-05T23:38:00.000Z","商家帆布完全遮蔽通道，無法通行","63a928484ee1ace2dc632790",,,,"2023-01-06T09:38:55.606Z","2023-01-06T09:38:55.606Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","親子活動|通學|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ec2f181b9627fee040c4.jpg","63b7ec2f181b9627fee040c4",2.6,-7,0
1022,23.9778762118836,120.683757804218,"2023-01-05T23:36:00.000Z","騎樓未整平","63a928484ee1ace2dc632790",,,,"2023-01-06T09:40:31.267Z","2023-01-06T09:40:31.267Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","親子活動|通學|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ec8f181b967165e040cf.jpg","63b7ec8f181b967165e040cf",2.8,-6,0
1023,23.9768689338274,120.683864876728,"2023-01-05T23:35:00.000Z","偶有商家布旗擺放，妨礙通行","63a928484ee1ace2dc632790",,,,"2023-01-06T09:42:23.991Z","2023-01-06T09:42:23.991Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","有機車行駛","有時如此(49~30%)","親子活動|通學|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ecff181b960cb0e040da.jpg","63b7ecff181b960cb0e040da",5,-3,2
1024,23.9766337064158,120.68411438544,"2023-01-05T23:33:00.000Z","機車未按規定停放，造成通行寬度不足","63a928484ee1ace2dc632790",,,,"2023-01-06T09:45:42.278Z","2023-01-06T09:45:42.278Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|通學|採購食物|工作|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7edc6181b969d90e040e5.jpg","63b7edc6181b969d90e040e5",5.2,-2,1.6
1025,23.9769989419178,120.68590330352,"2023-01-05T23:30:00.000Z","偶有機車違停","63a928484ee1ace2dc632790",,,,"2023-01-06T09:47:23.333Z","2023-01-06T09:47:23.333Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","偶爾如此(29~10%)","通學|親子活動|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ee2b181b96979de040f0.jpg","63b7ee2b181b96979de040f0",10,10,10
1026,23.9778052769448,120.687241967617,"2023-01-05T23:27:00.000Z",,"63a928484ee1ace2dc632790",,,,"2023-01-06T09:48:45.812Z","2023-01-06T09:48:45.812Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","偶爾如此(29~10%)","親子活動|通學|採購食物|工作|採購日用|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ee7d181b96148de040fb.jpg","63b7ee7d181b96148de040fb",8.8,8,8
1027,23.025225,120.237747222222,"2023-01-06T10:15:00.000Z",,"63b541fc181b961bfde0195c",,,,"2023-01-06T10:16:42.510Z","2023-01-06T10:16:42.510Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","偶爾如此(29~10%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7f50a181b9612aae0416b.jpg","63b7f50a181b9612aae0416b",10,10,10
1028,24.1269972222222,120.679388888889,"2023-01-06T10:24:00.000Z",,"63ab8f694ee1ac66886327d2",,,,"2023-01-06T10:27:09.506Z","2023-01-06T10:27:09.506Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|採購食物|休閒|採購日用|就醫、照護|通學|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7f77d181b967381e0419c.jpg","63b7f77d181b967381e0419c",2.8,-6,0
1029,24.963412630431,121.224378347397,"2023-01-06T10:54:00.000Z",,"63ab84af4ee1ac35386327d1",,,,"2023-01-06T10:55:44.580Z","2023-01-06T10:55:44.580Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","沒有人行道或騎樓","無車輛行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7fe30181b96b2aae04261.jpg","63b7fe30181b96b2aae04261",8,0,0
1030,24.9622909143045,121.224335432053,"2023-01-06T10:56:00.000Z",,"63ab84af4ee1ac35386327d1","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:01:15.358Z","2023-01-06T13:56:04.842Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b7ff7b181b965378e0428c.jpg","63b7ff7b181b965378e0428c",10,10,10
1031,22.7376682512504,120.33730899181,"2023-01-06T11:13:00.000Z",,"63b80244181b96b7b3e04299",,,,"2023-01-06T11:14:17.265Z","2023-01-06T11:14:17.265Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有機車行駛","總是如此(100%~95%)","採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80289181b9642d8e042ac.jpg","63b80289181b9642d8e042ac",2.4,-10,0
1032,22.4896861111111,120.506522222222,"2023-01-06T11:19:00.000Z",,"63ac08584ee1acca51632813","63ad27004ee1ac2f84632863",,"不符規定","2023-01-06T11:21:22.499Z","2023-02-27T05:31:33.153Z","沒有設置人行道或騎樓","沒有人行道或騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80432181b96b335e042cb.jpg","63b80432181b96b335e042cb",0,-10,0
1033,22.4896444444444,120.506494444444,"2023-01-06T11:22:00.000Z",,"63ac08584ee1acca51632813","63ad27004ee1ac2f84632863","640b5e4c0babfa2b9f8b2145","不符規定","2023-01-06T11:23:42.996Z","2023-03-10T16:52:55.088Z","沒有設置人行道或騎樓","沒有人行道或騎樓","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","採購食物|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b804be181b963e9ee042e3.jpg","63b804be181b963e9ee042e3",0,-10,0
1034,22.0017277777778,120.743027777778,"2023-01-06T07:48:00.000Z",,"63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:24:59.145Z","2023-01-06T13:55:50.859Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b8050b181b96686be042f0.jpg","63b8050b181b96686be042f0",0,-10,0
1035,22.00185,120.742872222222,"2023-01-06T07:48:00.000Z",,"63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:26:23.853Z","2023-01-06T13:55:39.397Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）","有汽車行駛","通常如此(94~80%)","採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b8055f181b96b82de0430e.jpg","63b8055f181b96b82de0430e",0,-10,0
1036,22.4891888888889,120.507263888889,"2023-01-06T11:26:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a","640984df0babfa9bc58affcc","資料有誤","2023-01-06T11:26:59.199Z","2023-03-10T01:24:43.294Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80583181b96e706e0431d.jpg","63b80583181b96e706e0431d",1.6,-9.5,0
1037,22.0020277777778,120.742730555556,"2023-01-06T07:48:00.000Z",,"63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:26:59.979Z","2023-01-06T13:55:27.872Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","親子活動|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80583181b967b72e04323.jpg","63b80583181b967b72e04323",0,-10,0
1038,22.4892611111111,120.506522222222,"2023-01-06T11:24:00.000Z","","63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:27:33.483Z","2023-01-06T13:54:52.552Z","有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b805a5181b96dbe9e04335.jpg","63b805a5181b96dbe9e04335",0.6,-10,0
1039,22.0019722222222,120.742691666667,"2023-01-06T07:49:00.000Z",,"63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:28:06.019Z","2023-01-06T13:54:04.821Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）","無車輛行駛","有時如此(49~30%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b805c6181b963d59e04340.jpg","63b805c6181b963d59e04340",8.6,3,5
1040,22.4892055555556,120.506447222222,"2023-01-06T11:24:00.000Z","","63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:28:23.249Z","2023-01-06T13:53:35.566Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b805d7181b96a46be0434b.jpg","63b805d7181b96a46be0434b",1.6,-10,0
1041,22.0016722222222,120.742127777778,"2023-01-06T07:50:00.000Z",,"63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:29:02.620Z","2023-01-06T13:52:45.603Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）","有汽車行駛","通常如此(94~80%)","親子活動","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b805fe181b964a7fe04358.jpg","63b805fe181b964a7fe04358",0,-10,0
1042,22.00135,120.741769444444,"2023-01-06T07:50:00.000Z","住家都有車庫，但可能一家會有多輛車，不去租停車場車位，要停在自家門口。
住家門口馬路高低不平，行人難行走，嬰兒車輪椅只能往路中央靠。","63b7e912181b960032e04090","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:31:13.008Z","2023-01-06T13:52:31.842Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","親子活動|通學|工作|就醫、照護|採購食物|採購日用|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80680181b96e48de04363.jpg","63b80680181b96e48de04363",0,-10,0
1043,22.9883570874694,120.182312745776,"2023-01-06T11:53:00.000Z",,"63b551dd181b96bb5de01cec","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T11:54:09.896Z","2023-01-06T12:41:18.674Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","私人佔用（商家、住家）","有機車行駛","總是如此(100%~95%)","其他","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80be1181b96533ee04391.jpg","63b80be1181b96533ee04391",2.4,-10,0
1044,22.988989651587,120.182282469391,"2023-01-06T11:56:00.000Z",,"63b551dd181b96bb5de01cec","6220a7e810be1548e5c8d09a",,"資料有誤","2023-01-06T11:56:43.065Z","2023-01-06T12:40:48.291Z","有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b80c7b181b9629fae043ad.jpg","63b80c7b181b9629fae043ad",1.6,-10,0
1045,24.7964892065311,120.98359644413,"2023-01-06T12:25:00.000Z",,"63b6e805181b967520e03562","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:27:38.061Z","2023-01-06T12:40:27.907Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b813ba181b96ce3ae0443a.jpg","63b813ba181b96ce3ae0443a",0,-10,0
1046,24.1477865200959,120.654190760221,"2023-01-06T12:40:00.000Z",,"63b81633181b9640d4e0448b","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:41:18.581Z","2023-01-06T13:52:18.099Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b816ee181b962944e04520.jpg","63b816ee181b962944e04520",0,-10,0
1047,24.1477865200959,120.654190760221,"2023-01-06T12:41:00.000Z",,"63b81633181b9640d4e0448b","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:42:36.805Z","2023-01-06T13:52:08.314Z","沒有設置人行道或騎樓","標線人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b8173c181b9666b4e04547.jpg","63b8173c181b9666b4e04547",0,-10,0
1048,22.5856166666667,120.320061111111,"2023-01-06T12:40:00.000Z",,"63b81784181b963cd7e04572","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:48:04.508Z","2023-01-06T13:51:58.060Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|私人佔用（商家、住家）","有機車行駛","總是如此(100%~95%)","通學|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b81884181b96f106e045ff.jpg","63b81884181b96f106e045ff",5,-2,1.6
1049,25.0218869722222,121.454449972222,"2023-01-04T15:36:00.000Z",,"63ab2d3b4ee1ac85bc6327d0","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:51:04.042Z","2023-01-06T13:51:46.755Z","有設置人行道或騎樓","實體人行道(無實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","常如此(79~50%)","採購食物|通學|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b81938181b96fef1e04666.jpg","63b81938181b96fef1e04666",4,-5.5,0.8
1050,25.022088,121.454145972222,"2023-01-04T15:37:00.000Z",,"63ab2d3b4ee1ac85bc6327d0","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T12:53:42.910Z","2023-01-06T13:51:25.221Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）|公共設施阻礙（有停車格）","有汽車行駛","總是如此(100%~95%)","通學|採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b819d6181b962998e046c7.jpg","63b819d6181b962998e046c7",0,-10,0
1051,23.9830668044186,121.607751846313,"2023-01-06T07:15:00.000Z",,"63b1b6ca181b964797dff08a","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T13:07:35.289Z","2023-01-06T13:51:02.182Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b81d17181b96bf4fe047b7.jpg","63b81d17181b96bf4fe047b7",0,-10,0
1052,24.9959462568933,121.302717149471,"2023-01-06T13:00:00.000Z",,"63aaba694ee1ac5fdf6327b9","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T13:16:46.134Z","2023-01-06T13:50:52.648Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","通學|採購食物|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b81f3e181b96397be04831.jpg","63b81f3e181b96397be04831",0,-10,0
1053,24.9965470634137,121.303109113369,"2023-01-06T13:15:00.000Z",,"63aaba694ee1ac5fdf6327b9","6220a7e810be1548e5c8d09a",,"符合規定","2023-01-06T13:17:45.103Z","2023-01-06T13:50:38.387Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63b81f79181b9669b8e0483c.jpg","63b81f79181b9669b8e0483c",2.6,-7,0
