"imgName","lat","lng","dataTime","remark","uploader","marker","checker","label","createdAt","updatedAt","sidewalk","protective","wheelchair","occupation","walkRisk","riskRate","purpose","imgUrl","_id"
2640,24.8240786255304,121.014506220818,"2023-02-03T07:29:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:30:10.333Z","2023-02-03T07:30:10.333Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）","有機車行駛","總是如此(100%~95%)","親子活動|就醫、照護|休閒|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb8020babfa17e888b291.jpg","63dcb8020babfa17e888b291"
2641,24.8245898434174,121.014232635498,"2023-02-03T07:30:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:31:26.092Z","2023-02-03T07:31:26.092Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|就醫、照護|採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb84e0babfa2c7b88b29c.jpg","63dcb84e0babfa2c7b88b29c"
2642,24.8242490317271,121.015074849129,"2023-02-03T07:31:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:32:15.470Z","2023-02-03T07:32:15.470Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb87f0babfa3c7088b2a7.jpg","63dcb87f0babfa3c7088b2a7"
2643,24.8249549977591,121.015278697014,"2023-02-03T07:33:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:34:04.638Z","2023-02-03T07:34:04.638Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb8ec0babfa75fe88b2b2.jpg","63dcb8ec0babfa75fe88b2b2"
2644,24.8244729938007,121.015321612358,"2023-02-03T07:34:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:34:52.577Z","2023-02-03T07:34:52.577Z","有設置人行道或騎樓",,"輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","採購日用|就醫、照護","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb91c0babfaecb388b2c8.jpg","63dcb91c0babfaecb388b2c8"
2645,24.8240007254766,121.016485691071,"2023-02-03T07:36:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:37:41.761Z","2023-02-03T07:37:41.761Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb9c50babfa643388b2de.jpg","63dcb9c50babfa643388b2de"
2646,24.8238011063652,121.016914844513,"2023-02-03T07:37:00.000Z",,"6220a7e810be1548e5c8d09a",,,,"2023-02-03T07:38:07.696Z","2023-02-03T07:38:07.696Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcb9df0babfa437788b2e9.jpg","63dcb9df0babfa437788b2e9"
2647,24.8235430616714,121.017660498619,"2023-02-03T07:39:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:40:10.088Z","2023-02-03T16:54:42.761Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcba5a0babfa58c188b2f4.jpg","63dcba5a0babfa58c188b2f4"
2648,24.8246190558043,121.018738746643,"2023-02-03T07:43:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:43:32.017Z","2023-02-03T16:54:18.442Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbb240babfa961588b2ff.jpg","63dcbb240babfa961588b2ff"
2649,24.8228078747847,121.020112037659,"2023-02-03T07:44:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:44:36.975Z","2023-02-03T16:54:06.402Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbb640babfaf33d88b30a.jpg","63dcbb640babfaf33d88b30a"
2650,24.8223209936501,121.021410226822,"2023-02-03T07:46:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:46:59.849Z","2023-02-03T16:53:49.397Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","常如此(79~50%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbbf30babfa15b988b315.jpg","63dcbbf30babfa15b988b315"
2651,24.8224281076639,121.022697687149,"2023-02-03T07:48:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:49:35.025Z","2023-02-03T16:53:21.229Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）|公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbc8f0babfa08a388b320.jpg","63dcbc8f0babfa08a388b320"
2652,24.8224378452969,121.023132205009,"2023-02-03T07:49:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:50:04.700Z","2023-02-03T08:45:20.635Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbcac0babfa0f0088b32b.jpg","63dcbcac0babfa0f0088b32b"
2653,24.8216880453141,121.023427248001,"2023-02-03T07:50:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-03T07:51:09.102Z","2023-02-03T08:44:30.277Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有自行車行駛","通常如此(94~80%)","親子活動|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcbced0babfaf52088b336.jpg","63dcbced0babfaf52088b336"
2654,24.93165,121.319352777778,"2023-02-03T03:45:00.000Z",,"63c660e30babfa100e882244","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-03T08:27:23.712Z","2023-02-03T14:09:56.707Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcc56b0babfabbd088b376.jpg","63dcc56b0babfabbd088b376"
2655,24.9558361111111,121.343033333333,"2023-02-03T02:14:00.000Z","中途會斷掉的騎樓","63c660e30babfa100e882244","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-03T08:29:12.618Z","2023-02-03T14:10:37.508Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","無佔用或阻礙","有汽車行駛","總是如此(100%~95%)","工作|通學|採購食物|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcc5d80babfa0f2088b389.jpg","63dcc5d80babfa0f2088b389"
2656,22.9932482198259,120.196575435111,"2023-02-03T07:11:00.000Z",,"63bb9cd0181b9649d7e07190","63c660e30babfa100e882244",,"符合規定","2023-02-03T09:07:50.682Z","2023-02-03T16:53:35.324Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dccee60babfac2fc88b425.jpg","63dccee60babfac2fc88b425"
2657,22.6789305555556,120.479683333333,"2023-02-03T09:44:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a","63ad27004ee1ac2f84632863","符合規定","2023-02-03T11:25:40.200Z","2023-02-16T00:13:37.331Z","沒有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcef340babfa654f88b490.jpg","63dcef340babfa654f88b490"
2658,22.6790361111111,120.479613888889,"2023-02-03T09:45:00.000Z",,"63ac08584ee1acca51632813","6220a7e810be1548e5c8d09a","63ad27004ee1ac2f84632863","資料不足以判定","2023-02-03T11:26:24.105Z","2023-02-16T00:14:29.166Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購日用|採購食物|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcef600babfaf81388b49b.jpg","63dcef600babfaf81388b49b"
2659,22.6789805555556,120.479705555556,"2023-02-03T09:56:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-02-03T11:26:54.261Z","2023-02-03T11:53:23.983Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcef7e0babfa24d988b4a6.jpg","63dcef7e0babfa24d988b4a6"
2660,22.6783777777778,120.471397222222,"2023-02-03T10:10:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-02-03T11:28:08.832Z","2023-02-03T11:54:33.812Z","沒有設置人行道或騎樓","沒有人行道或騎樓","輪椅可以通行（寬於100公分）","沒有人行道或騎樓|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcefc80babfa3fef88b4b1.jpg","63dcefc80babfa3fef88b4b1"
2661,22.6785361111111,120.471633333333,"2023-02-03T10:11:00.000Z",,"63ac08584ee1acca51632813","63c660e30babfa100e882244",,"符合規定","2023-02-03T11:29:53.214Z","2023-02-03T11:53:11.501Z","沒有設置人行道或騎樓","沒有人行道或騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）","有汽車行駛","總是如此(100%~95%)","採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcf0310babfa97d588b4bc.jpg","63dcf0310babfa97d588b4bc"
2662,24.9545333333333,121.352333333333,"2023-02-03T11:48:00.000Z",,"63c660e30babfa100e882244","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-03T11:54:07.018Z","2023-02-03T14:07:38.979Z","有設置人行道或騎樓","騎樓","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dcf5df0babfacf7988b524.jpg","63dcf5df0babfacf7988b524"
2663,24.9540472222222,121.35125,"2023-02-03T12:20:00.000Z","","63c660e30babfa100e882244","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-03T13:42:38.544Z","2023-02-03T14:08:28.438Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","無車輛行駛","總是如此(100%~95%)","通學|採購食物|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dd0f4e0babfa13a888b62e.jpg","63dd0f4e0babfa13a888b62e"
2664,24.9539,121.352027777778,"2023-02-03T12:29:00.000Z","","63c660e30babfa100e882244","6220a7e810be1548e5c8d09a",,"符合規定","2023-02-03T13:43:00.754Z","2023-02-03T14:08:55.804Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）","有汽車行駛","總是如此(100%~95%)","通學|採購食物|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63dd0f640babfa1e6988b639.jpg","63dd0f640babfa1e6988b639"
2665,24.8900861602141,121.040641665459,"2023-02-04T01:03:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:04:01.980Z","2023-02-04T04:08:04.609Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|工作|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddaf010babfa3df188b871.jpg","63ddaf010babfa3df188b871"
2666,24.8918233649714,121.041280031204,"2023-02-04T01:04:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:05:20.997Z","2023-02-04T04:08:21.307Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddaf500babfa302e88b887.jpg","63ddaf500babfa302e88b887"
2667,24.8958475521336,121.043066382408,"2023-02-04T01:12:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:13:05.496Z","2023-02-04T04:08:40.240Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","常如此(79~50%)","親子活動|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb1210babfacb1688b892.jpg","63ddb1210babfacb1688b892"
2668,24.8966358297815,121.042916178703,"2023-02-04T01:16:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:16:32.808Z","2023-02-04T04:08:56.505Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb1f00babfa029a88b89d.jpg","63ddb1f00babfa029a88b89d"
2669,24.8972391993952,121.043533086777,"2023-02-04T01:16:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:17:05.757Z","2023-02-04T04:09:19.746Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","通常如此(94~80%)","親子活動|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb2110babfac64288b8a8.jpg","63ddb2110babfac64288b8a8"
2670,24.8966309638856,121.043913960457,"2023-02-04T01:17:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:17:52.886Z","2023-02-04T04:09:36.971Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","有汽車行駛","常如此(79~50%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb2400babfa716b88b8b3.jpg","63ddb2400babfa716b88b8b3"
2671,24.8971321501628,121.04447722435,"2023-02-04T01:18:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:19:15.497Z","2023-02-04T04:09:52.003Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb2930babfa6fa788b8be.jpg","63ddb2930babfa6fa788b8be"
2672,24.8965385118257,121.045560836792,"2023-02-04T01:19:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:19:58.470Z","2023-02-04T04:10:07.398Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|休閒|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb2be0babfa4e5788b8c9.jpg","63ddb2be0babfa4e5788b8c9"
2673,24.8969083196496,121.046687364578,"2023-02-04T01:21:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:21:29.795Z","2023-02-04T04:11:11.179Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","無佔用或阻礙","無車輛行駛","總是如此(100%~95%)","親子活動|通學|休閒|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb3190babfa469e88b8d4.jpg","63ddb3190babfa469e88b8d4"
2674,24.8965044505231,121.046483516693,"2023-02-04T01:22:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:22:47.833Z","2023-02-04T04:11:28.400Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有汽車行駛","常如此(79~50%)","親子活動|休閒|採購食物|採購日用|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb3670babfad43988b8df.jpg","63ddb3670babfad43988b8df"
2675,24.8968207336862,121.047384738922,"2023-02-04T01:23:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:24:11.821Z","2023-02-04T04:11:43.516Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|休閒|工作|通學","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb3bb0babfa68ef88b905.jpg","63ddb3bb0babfa68ef88b905"
2676,24.8974532975815,121.047588586807,"2023-02-04T01:25:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:25:30.636Z","2023-02-04T04:12:06.326Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購食物|通學|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb40a0babfa90e788b910.jpg","63ddb40a0babfa90e788b910"
2677,24.8976090051201,121.048167943954,"2023-02-04T01:28:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:29:11.081Z","2023-02-04T04:16:53.018Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb4e70babfae9bd88b91b.jpg","63ddb4e70babfae9bd88b91b"
2678,24.8986794891315,121.04907989502,"2023-02-04T01:30:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:31:07.777Z","2023-02-04T04:17:29.730Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（臨時停車）|公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","有機車行駛","常如此(79~50%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb55b0babfa885388b926.jpg","63ddb55b0babfa885388b926"
2679,24.8999397288656,121.050077676773,"2023-02-04T01:32:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:32:51.349Z","2023-02-04T04:17:45.415Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb5c30babfad0b388b931.jpg","63ddb5c30babfad0b388b931"
2680,24.9006597097888,121.050603889113,"2023-02-04T01:34:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:34:31.843Z","2023-02-04T04:18:04.661Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）","無車輛行駛","總是如此(100%~95%)","親子活動|休閒","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb6270babfa308d88b93c.jpg","63ddb6270babfa308d88b93c"
2681,24.9010150583879,121.050367355347,"2023-02-04T01:35:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:35:29.008Z","2023-02-04T04:18:22.451Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（樹穴）|私人佔用（商家、住家）|私人佔用（臨時停車）","有機車行駛","常如此(79~50%)","親子活動|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb6610babfa826f88b947.jpg","63ddb6610babfa826f88b947"
2682,24.9013799870921,121.049755811691,"2023-02-04T01:36:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:36:44.765Z","2023-02-04T04:18:36.929Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（樹穴）","有汽車行駛","總是如此(100%~95%)","休閒|親子活動|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb6ac0babfa4e9b88b952.jpg","63ddb6ac0babfa4e9b88b952"
2683,24.9017887059599,121.048951148987,"2023-02-04T01:37:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:38:30.660Z","2023-02-04T04:18:51.292Z","有設置人行道或騎樓","實體人行道(有實體分隔)","輪椅可以通行（寬於100公分）","公共設施阻礙（機電設備）|公共設施阻礙（樹穴）|私人佔用（臨時停車）","有機車行駛","通常如此(94~80%)","親子活動|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb7160babfa0b1b88b95d.jpg","63ddb7160babfa0b1b88b95d"
2684,24.9014724355259,121.048441529274,"2023-02-04T01:39:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:39:58.866Z","2023-02-04T04:19:11.434Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb76e0babfa773988b973.jpg","63ddb76e0babfa773988b973"
2685,24.9020952442225,121.048318147659,"2023-02-04T01:40:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:40:21.473Z","2023-02-04T04:19:28.275Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|工作|採購食物|採購日用","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb7850babfa6d1b88b97e.jpg","63ddb7850babfa6d1b88b97e"
2686,24.9022022891507,121.048087477684,"2023-02-04T01:42:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:42:30.937Z","2023-02-04T04:19:41.996Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|休閒|採購日用|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb8060babfa817188b989.jpg","63ddb8060babfa817188b989"
2687,24.9020465874062,121.04777097702,"2023-02-04T01:43:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:43:22.410Z","2023-02-04T04:19:56.231Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|休閒|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb83a0babfa268988b995.jpg","63ddb83a0babfa268988b995"
2688,24.9023774533785,121.047545671463,"2023-02-04T01:44:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:44:55.690Z","2023-02-04T04:20:09.765Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","親子活動|採購日用|休閒|工作|採購食物","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb8970babfab7b088b9a0.jpg","63ddb8970babfab7b088b9a0"
2689,24.9024844980619,121.047331094742,"2023-02-04T01:45:00.000Z",,"6220a7e810be1548e5c8d09a","63c660e30babfa100e882244",,"符合規定","2023-02-04T01:46:18.486Z","2023-02-04T04:20:25.313Z","沒有設置人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","沒有人行道或騎樓","有汽車行駛","總是如此(100%~95%)","休閒|採購食物|親子活動|採購日用|工作","https://commutag.agawork.tw/static/upload/dataset/63528cc34f042e88cc951433/image/63ddb8ea0babfa62c588b9ab.jpg","63ddb8ea0babfa62c588b9ab"
